id,year,area,sp_area,day,body,alternatives,answer,GPT-3.5-turbo-answers,GEMINI_2023_answers
165,2023,MT - Matemática e Códigos,,D2,"QUESTÃO 165  
No alojamento de uma universidade, há alguns quartos 
com o padrão superior ao dos demais. Um desses quartos 
ficou disponível, e muitos estudantes se candidataram 
para morar no local. Para escolher quem ficará com o 
quarto, um sorteio será realizado. Para esse sorteio, 
cartões individuais com os nomes de todos os estudantes 
inscritos serão depositados em uma urna, sendo que, 
para cada estudante de primeiro ano, será depositado 
um único cartão com seu nome; para cada estudante de 
segundo ano, dois cartões com seu nome; e, para cada 
estudante de terceiro ano, três cartões com seu nome. 
Foram inscritos 200 estudantes de primeiro ano, 150 de 
segundo ano e 100 de terceiro ano. Todos os cartões têm 
a mesma probabilidade de serem sorteados.
Qual a probabilidade de o vencedor do sorteio ser um estudante de terceiro ano?","
A Um meio.
B Um terço.
C Um oitavo.
D Dois nonos.
E Três oitavos.",E,C,D
166,2023,MT - Matemática e Códigos,,D2,"QUESTÃO 166  
 A água utilizada pelos 75 moradores de um vilarejo 
provém de um reservatório de formato cilíndrico circular 
reto cujo raio da base mede 5 metros, sempre abastecido 
no primeiro dia de cada mês por caminhões-pipa. Cada 
morador desse vilarejo consome, em média, 200 litros de 
água por dia.
No mês de junho de um determinado ano, o vilarejo 
festejou o dia do seu padroeiro e houve um gasto extra 
de água nos primeiros 20 dias. Passado esse período, 
as pessoas verificaram a quantidade de água presente 
no reservatório e constataram que o nível da coluna de 
água estava em 1,5 metro. Decidiram, então, fazer um 
racionamento de água durante os 10 dias seguintes. 
Considere 3 como aproximação para pi.
Qual é a quantidade mínima de água, em litro, que cada 
morador, em média, deverá economizar por dia, de modo 
que o reservatório não fique sem água nos próximos 10 dias?","
A 50.
B 60.
C 80.
D 140.
E 150.",A,D,E
167,2023,MT - Matemática e Códigos,,D2,"QUESTÃO 167  
Em janeiro do ano passado, a direção de uma fábrica 
abriu uma creche para os filhos de seus funcionários, 
com 10 salas, cada uma com capacidade para atender 
10 crianças a cada ano. As vagas são sorteadas entre 
os filhos dos funcionários inscritos, enquanto os não 
contemplados pelo sorteio formam uma lista de espera. 
No ano passado, a lista de espera teve 400 nomes e, neste 
ano, esse número cresceu 10 por cento.
 A direção da fábrica realizou uma pesquisa e constatou 
que a lista de espera para o próximo ano terá a mesma 
quantidade de nomes da lista de espera deste ano. Decidiu, 
então, construir, ao longo desse ano, novas salas para a 
creche, também com capacidade de atendimento para 
10 crianças cada, de modo que o número de nomes na 
lista de espera no próximo ano seja 25 por cento menor 
que o deste ano.
O número mínimo de salas que deverão ser construídas é","
A 10.
B 11.
C 13.
D 30.
E 33.",B,C,D
168,2023,MT - Matemática e Códigos,,D2,"QUESTÃO 168  
 A foto mostra a construção de uma cisterna destinada 
ao armazenamento de água. Uma cisterna como essa, na 
forma de cilindro circular reto com 3 metros quadrados 
de área da base, foi abastecida por um curso-d’água 
com vazão constante. O seu proprietário registrou a 
altura do nível da água no interior da cisterna durante o 
abastecimento em diferentes momentos de um mesmo 
dia, conforme o quadro.
Descrição do quadro: Quadro que fornece o nível da 
água, em metro, em quatro horários.
6 horas: 0,5 metro
8 horas: 1,1 metro
12 horas: 2,3 metros
15 horas: 3,2 metros
Descrição da foto: Foto em preto e branco de pessoas construindo uma cisterna em frente a uma casa.
Qual foi a vazão, em metro cúbico por hora, do curso-d’água que abasteceu a cisterna?","
A 0,3.
B 0,5.
C 0,9.
D 1,8.
E 2,7.",C,C,A
169,2023,MT - Matemática e Códigos,,D2,"QUESTÃO 169  
Num certo momento de um jogo digital, a tela 
apresenta a imagem representada na figura. O ponto 
Q índice 1 representa a posição de um jogador que está 
com a bola, os pontos Q índice 2, Q índice 3, Q índice 4, 
Q índice 5 e Q índice 6 também indicam posições de 
jogadores da mesma equipe, e os pontos A e B indicam 
os dois pés da trave mais próxima deles. No momento 
da partida retratado, o jogador Q índice 1 tem a posse 
da bola, que será passada para um dos outros jogadores 
das posições Q índice n, tal que n pertence ao conjunto 
formado pelos elementos 2, 3, 4, 5, 6, cujo ângulo A, Q 
índice n, B tenha a mesma medida do ângulo alfa que é 
igual ao ângulo A, Q índice 1, B.
Descrição da figura: A figura apresenta um campo 
de futebol, no qual os pontos A e B marcam as 
extremidades de uma das traves; o ponto Q índice 1 
é vértice do triângulo A, Q índice 1, B, e o ângulo A, 
Q índice 1, B mede alfa graus.
 A figura apresenta, também, cinco circunferências:
circunferência 1 passa pelos pontos A, Q índice 4 e B;
circunferência 2 passa pelos pontos A, Q índice 2 e B;
circunferência 3 passa pelos pontos A, Q índice 3,  
Q índice 1 e B;
circunferência 4 passa pelos pontos A, Q índice 5 e B;
circunferência 5 passa pelos pontos A, Q índice 6 e B.
O raio da circunferência 1 é menor que o raio 
da circunferência 2, que é menor que o raio 
da circunferência 3, que é menor que o raio 
da circunferência 4, que é menor que o raio da 
circunferência 5.
Qual é o jogador que receberá a bola?","
A Q índice 2.
B Q índice 3.
C Q índice 4.
D Q índice 5.
E Q índice 6.",B,B,C
170,2023,MT - Matemática e Códigos,,D2,"QUESTÃO 170  
O triângulo da figura é denominado triângulo mágico. 
Nos círculos, escrevem-se os números de 1 a 6, sem 
repetição, com um número em cada círculo. O objetivo é 
distribuir os números de forma que as somas dos números 
em cada lado do triângulo sejam iguais.
Descrição da figura: A figura apresenta um triângulo. 
Em cada vértice e em cada ponto médio dos lados do 
triângulo, há um círculo.
Considere que os números colocados nos vértices 
do triângulo estejam em progressão aritmética de razão igual a 2.
Nas condições propostas, quais as possíveis soluções para as somas dos números que formam os lados do triângulo?","
A Há somente uma solução possível, e as somas em cada lado do triângulo são iguais a 7. 
B Há somente uma solução possível, e as somas em cada lado do triângulo são iguais a 9. 
C Há somente duas soluções possíveis, uma em que as somas em cada lado do triângulo são iguais a 7 e outra em que as somas são iguais a 9. 
D Há somente duas soluções possíveis, uma em que as somas em cada lado do triângulo são iguais a 9 e outra em que as somas são iguais a 12.
E Há somente duas soluções possíveis, uma em que as somas em cada lado do triângulo são iguais a 10 e outra em que as somas são iguais a 11.",E,C,B
171,2023,MT - Matemática e Códigos,,D2,"QUESTÃO 171  
O gerente de uma fábrica pretende comparar a 
evolução das vendas de dois produtos similares (1 e 2). 
Para isso, passou a verificar o número de unidades 
vendidas de cada um desses produtos em cada mês. Os 
resultados dessa verificação, para os meses de abril a 
junho, são apresentados na tabela.
Descrição da tabela: Tabela que apresenta as 
quantidades de unidades vendidas em abril, em maio 
e em junho, dos produtos 1 e 2.
Produto 1: 80 em abril, 90 em maio e 100 em junho.
Produto 2: 190 em abril, 170 em maio e 150 em junho.
 O gerente estava decidido a cessar a produção do 
produto 2 no mês seguinte àquele em que as vendas do 
produto 1 superassem as do produto 2.
Suponha que a variação na quantidade de unidades 
vendidas dos produtos 1 e 2 se manteve, mês a mês, como 
no período representado na tabela. 
Em qual mês o produto 2 parou de ser produzido?","
A Junho.
B Julho.
C Agosto.
D Setembro.
E Outubro.",D,C,B
172,2023,MT - Matemática e Códigos,,D2,"QUESTÃO 172  
Uma empresa de transporte faz regularmente um 
levantamento do número de viagens realizadas durante 
o dia por todos os 160 motoristas cadastrados em seu 
aplicativo. Em um certo dia, foi gerado um relatório, por 
meio de um gráfico de barras, no qual se relacionaram a 
quantidade de motoristas com a quantidade de viagens 
realizadas até aquele instante do dia.
Descrição do gráfico: Gráfico de barras que associa 
o número de viagens realizadas à quantidade de 
motoristas que realizaram essas viagens.
1 viagem: 10 motoristas
2 viagens: 10 motoristas
3 viagens: 55 motoristas
4 viagens: 25 motoristas
5 viagens: 0 motorista
6 viagens: 50 motoristas
7 viagens: 10 motoristas

Comparando os valores da média, da mediana e da moda 
da distribuição das quantidades de viagens realizadas 
pelos motoristas cadastrados nessa empresa, obtém-se","
A mediana igual a média menor que moda.
B mediana igual a moda menor que média. 
C mediana menor que média menor que moda.
D moda menor que média menor que mediana. 
E moda menor que mediana menor que média.",E,D,A
173,2023,MT - Matemática e Códigos,,D2,"QUESTÃO 173  
Uma pessoa pratica quatro atividades físicas — 
caminhar, correr, andar de bicicleta e jogar futebol — como 
parte de seu programa de emagrecimento. Essas atividades 
são praticadas semanalmente de acordo com o quadro, que 
apresenta o número de horas diárias por atividade.
Descrição do quadro: Quadro que apresenta as 
quantidades de horas diárias gastas em quatro 
atividades: caminhar; correr; andar de bicicleta e jogar 
futebol, em cinco dias da semana.
Segunda-feira; 1,0; 0,5; 0,0 e 2,0.
Terça-feira; 0,5; 1,0; 0,5 e 1,0.
Quarta-feira; 0,0; 1,5; 1,0 e 0,5.
Quinta-feira; 0,0; 2,0; 0,0 e 0,0.
Sexta-feira; 0,0; 0,5; 0,0 e 2,5. 
Ela deseja comemorar seu aniversário e escolhe o 
dia da semana em que o gasto calórico com as atividades 
físicas praticadas for o maior. Para tanto, considera que 
os valores dos gastos calóricos das atividades por hora 
(caloria por hora) são os seguintes:
Descrição do quadro: Quadro apresenta o gasto 
calórico, em caloria por hora, das atividades físicas.
Caminhar: 248
Correr: 764
Andar de bicicleta: 356
Jogar futebol: 492
Atividade física
O dia da semana em que será comemorado o aniversário é","
A segunda-feira.
B terça-feira.
C quarta-feira.
D quinta-feira.
E sexta-feira.",C,E,B
174,2023,MT - Matemática e Códigos,,D2,"QUESTÃO 174  
 A cada bimestre, a diretora de uma escola compra 
uma quantidade de folhas de papel ofício proporcional ao 
número de alunos matriculados. No bimestre passado, 
ela comprou 6 000 folhas para serem utilizadas pelos 
1 200 alunos matriculados. Neste bimestre, alguns 
alunos cancelaram suas matrículas e a escola tem, agora, 
1 150 alunos. A diretora só pode gastar 220 reais nessa 
compra, e sabe que o fornecedor da escola vende as 
folhas de papel ofício em embalagens de 100 unidades 
a 4 reais a embalagem. Assim, será preciso convencer 
o fornecedor a dar um desconto à escola, de modo que 
seja possível comprar a quantidade total de papel ofício 
necessária para o bimestre.
O desconto necessário no preço final da compra, em porcentagem, pertence ao intervalo","
A (5,0 ; 5,5).
B (8,0 ; 8,5).
C (11,5 ; 12,5).
D (19,5 ; 20,5). 
E (3,5 ; 4,0).",A,D,D
175,2023,MT - Matemática e Códigos,,D2,"QUESTÃO 175  
Alguns estudos comprovam que os carboidratos 
fornecem energia ao corpo, preservam as proteínas 
estruturais dos músculos durante a prática de atividade 
física e ainda dão força para o cérebro coordenar os 
movimentos, o que de fato tem impacto positivo no 
desenvolvimento do praticante. O ideal é consumir 1 grama 
de carboidrato para cada minuto de caminhada.
Um casal realizará diariamente 30 minutos de 
caminhada, ingerindo, antes dessa atividade, a quantidade 
ideal de carboidratos recomendada. Para ter o consumo 
ideal apenas por meio do consumo de pão de fôrma 
integral, o casal planeja garantir o suprimento de pães 
para um período de 30 dias ininterruptos. Sabe-se que 
cada pacote desse pão vem com 18 fatias, e que cada 
uma delas tem 15 gramas de carboidratos.
 A quantidade mínima de pacotes de pão de fôrma necessários para prover o suprimento a esse casal é ","
A 1.
B 4.
C 6.
D 7.
E 8.",D,D,D
176,2023,MT - Matemática e Códigos,,D2,"QUESTÃO 176  
O mastro de uma bandeira foi instalado 
perpendicularmente ao solo em uma região plana. 
Devido aos fortes ventos, três cabos de aço, de mesmo 
comprimento, serão instalados para dar sustentação ao 
mastro. Cada cabo de aço ficará perfeitamente esticado, 
com uma extremidade num ponto P do mastro, a uma 
altura h do solo, e a outra extremidade, num ponto no 
chão, como mostra a figura.
Descrição da figura: A figura representa o mastro de 
uma bandeira instalado perpendicularmente ao solo 
de uma região plana.
No mastro há um ponto P, a uma altura h do solo, 
que é vértice comum a três triângulos; os outros dois 
vértices de cada triângulo são: o ponto de fixação do 
mastro no chão e o ponto de fixação de um cabo no 
chão. Em cada triângulo, o ângulo oposto ao lado que 
contém parte do mastro mede alfa.
Os cabos de aço formam um ângulo alfa com o plano 
do chão.
Por medida de segurança, há apenas três opções de 
instalação:
• opção 1: h é igual a 11 metros e alfa é igual a 30 graus
• opção 2: h é igual a 12 metros e alfa é igual a 45 graus
• opção 3: h é igual a 18 metros e alfa é igual a 60 graus
 A opção a ser escolhida é aquela em que a medida 
dos cabos seja a menor possível.
Qual será a medida, em metro, de cada um dos cabos a serem instalados?","
A Fração com numerador 22 vezes raiz quadrada de 3 e denominador 3.
B 11 vezes raiz quadrada de 2.
C 12 vezes raiz quadrada de 2.
D 12 vezes raiz quadrada de 3.
E 22.",C,B,D
177,2023,MT - Matemática e Códigos,,D2,"QUESTÃO 177  
Um controlador de voo dispõe de um instrumento que 
descreve a altitude de uma aeronave em voo, em função 
da distância em solo. Essa distância em solo é a medida na 
horizontal entre o ponto de origem do voo até o ponto que 
representa a projeção ortogonal da posição da aeronave, 
em voo, no solo. Essas duas grandezas são dadas numa 
mesma unidade de medida.
 A tela do instrumento representa proporcionalmente 
as dimensões reais das distâncias associadas ao voo. 
 A figura apresenta a tela do instrumento depois de 
concluída a viagem de um avião, sendo a medida do lado 
de cada quadradinho da malha igual a 1 centímetro.
Descrição do gráfico: Gráfico cartesiano, em que 
o eixo horizontal indica a distância, e o eixo vertical 
indica a altitude, sendo a unidade de medida em cada 
um dos eixos igual à medida do lado do quadradinho 
da malha que é igual a 1 centímetro.
O gráfico é formado por cinco segmentos de reta que 
representam a trajetória desde o ponto de origem do 
voo até seu ponto de destino.
Segmento 1: de (0 ; 0) a (2 ; 1).
Segmento 2: de (2 ; 1) a (7 ; 1).
Segmento 3: de (7 ; 1) a (9 ; 0,5).
Segmento 4: de (9 ; 0,5) a (10 ; 0,5).
Segmento 5: de (10 ; 0,5) a (12 ; 0).
Essa tela apresenta os dados de um voo cuja maior 
altitude alcançada foi de 5 quilômetros.
 A escala em que essa tela representa as medidas reais é","
A 1 para 5.
B 1 para 11.
C 1 para 55.
D 1 para 5 000.
E 1 para 500 000.",E,A,C
